      5.9927872346 a       304     0    13     1     4
      8.3137985213 a       305     0    13     1     5
     -6.2355597946 a       306     0    13     1     6
     -5.7343981943 a       307     0    13     1     7
     -8.6476607985 a       308     0    13     1     8
      4.4475480456 a       309     0    13     1     9
    -11.2663909051 a       310     0    13     1    10
     -0.8513244189 a       311     0    13     1    11
     -9.3081360894 a       312     0    13     1    12
     -6.4336836915 a       313     0    13     1    13
      3.0950187261 a       314     0    13     1    14
     -6.5945632482 a       315     0    13     1    15
     -3.7566958582 a       316     0    13     1    16
     -1.7911863370 a       317     0    13     1    17
      3.2805579291 a       318     0    13     1    18
     -2.9612011454 a       319     0    13     1    19
     -7.0287174136 a       320     0    13     1    20
     -1.8013126673 a       321     0    13     1    21
      4.6850395509 a       322     0    13     1    22
      5.1907717360 a       323     0    13     1    23
     -9.2964870908 a       324     0    13     1    24
     -3.1945995852 a       325     0    13     1    25
    -10.6603304751 a       326     0    14     1     1
    -11.6318052390 a       327     0    14     1     2
      1.4505998067 a       328     0    14     1     3
     -0.7426758696 a       329     0    14     1     4
     -4.8545799502 a       330     0    14     1     5
     -4.2567493483 a       331     0    14     1     6
     -2.9554918722 a       332     0    14     1     7
      4.6775149071 a       333     0    14     1     8
      1.5811127733 a       334     0    14     1     9
     12.4455725566 a       335     0    14     1    10
      1.7192576836 a       336     0    14     1    11
     -5.1012784534 a       337     0    14     1    12
     -6.4982356728 a       338     0    14     1    13
     -1.1630077093 a       339     0    14     1    14
      2.1501636212 a       340     0    14     1    15
      1.0403123433 a       341     0    14     1    16
      1.6398978465 a       342     0    14     1    17
      2.9474206801 a       343     0    14     1    18
      0.5388391407 a       344     0    14     1    19
      4.0571684050 a       345     0    14     1    20
     -2.6732733889 a       346     0    14     1    21
     -4.7362620355 a       347     0    14     1    22
     -2.1472910228 a       348     0    14     1    23
      7.3293518190 a       349     0    14     1    24
      1.4655764413 a       350     0    14     1    25
     -3.3945067988 a       351     0    15     1     1
      7.4894561248 a       352     0    15     1     2
     10.5642097544 a       353     0    15     1     3
      1.1952993097 a       354     0    15     1     4
      6.4399965635 a       355     0    15     1     5
     -3.9774573635 a       356     0    15     1     6
     14.3277422393 a       357     0    15     1     7
      3.7202717866 a       358     0    15     1     8
      3.6751940851 a       359     0    15     1     9
      3.6131598147 a       360     0    15     1    10
      4.8394759637 a       361     0    15     1    11
     -2.7358108091 a       362     0    15     1    12
     -3.2839388090 a       363     0    15     1    13
     -3.7930789412 a       364     0    15     1    14
     -7.2275025886 a       365     0    15     1    15
      0.2625795481 a       366     0    15     1    16
      0.8950518216 a       367     0    15     1    17
     -1.8923916133 a       368     0    15     1    18
     -3.6934036457 a       369     0    15     1    19
      1.6029843748 a       370     0    15     1    20
     -2.4122703800 a       371     0    15     1    21
      2.5299983557 a       372     0    15     1    22
      3.9275666304 a       373     0    15     1    23
     -2.0506931862 a       374     0    15     1    24
      2.9549818104 a       375     0    15     1    25
     -1.9585430647 a       376     0    16     1     1
     -2.3078089532 a       377     0    16     1     2
     -0.7543889609 a       378     0    16     1     3
     -2.1670271074 a       379     0    16     1     4
     -1.0975250905 a       380     0    16     1     5
      8.2241618036 a       381     0    16     1     6
      3.8879578440 a       382     0    16     1     7
     -1.8265411137 a       383     0    16     1     8
     -0.3001124483 a       384     0    16     1     9
      7.3871310497 a       385     0    16     1    10
      0.4901535325 a       386     0    16     1    11
     -0.7282636168 a       387     0    16     1    12
      2.0337402034 a       388     0    16     1    13
      2.2490720724 a       389     0    16     1    14
     -4.0399037884 a       390     0    16     1    15
      5.2037923150 a       391     0    16     1    16
      2.5451073255 a       392     0    16     1    17
      2.3153942452 a       393     0    16     1    18
     -6.7190585320 a       394     0    16     1    19
      0.6813804242 a       395     0    16     1    20
     -3.7699911759 a       396     0    16     1    21
      7.0846665675 a       397     0    16     1    22
      4.4965314652 a       398     0    16     1    23
     -0.9487329524 a       399     0    16     1    24
     -7.7595057404 a       400     0    16     1    25
     12.5844217345 a       401     0    17     1     1
      1.0989672917 a       402     0    17     1     2
     -5.0411061880 a       403     0    17     1     3
     -4.3798052384 a       404     0    17     1     4
     -0.5128552246 a       405     0    17     1     5
      4.7611765889 a       406     0    17     1     6
     -1.4035694160 a       407     0    17     1     7
     -2.7246116439 a       408     0    17     1     8
      0.9118601514 a       409     0    17     1     9
      3.4960196333 a       410     0    17     1    10
      0.1210811037 a       411     0    17     1    11
