     -2.5752281081 a       531     0    22     1     6
     -0.1377223500 a       532     0    22     1     7
      3.4017375698 a       533     0    22     1     8
     -0.8629810579 a       534     0    22     1     9
     -5.8888493800 a       535     0    22     1    10
      3.3571169824 a       536     0    22     1    11
     -4.7326287420 a       537     0    22     1    12
      3.5498808238 a       538     0    22     1    13
      9.6316007348 a       539     0    22     1    14
      1.7316988691 a       540     0    22     1    15
     -6.1854732156 a       541     0    22     1    16
     -0.5600837336 a       542     0    22     1    17
     -0.0348124829 a       543     0    22     1    18
     10.8780660330 a       544     0    22     1    19
      0.9325339717 a       545     0    22     1    20
      0.0056373623 a       546     0    22     1    21
     -8.7144547343 a       547     0    22     1    22
      7.7349702339 a       548     0    22     1    23
      0.1104251776 a       549     0    22     1    24
     -5.2705557542 a       550     0    22     1    25
      1.3607435666 a       551     0    23     1     1
     12.3870926592 a       552     0    23     1     2
     -5.4534343195 a       553     0    23     1     3
     -4.7196015642 a       554     0    23     1     4
     -4.9964905365 a       555     0    23     1     5
      9.9891922323 a       556     0    23     1     6
      0.2397384491 a       557     0    23     1     7
      0.2021376626 a       558     0    23     1     8
     -4.5787336900 a       559     0    23     1     9
     15.9189843689 a       560     0    23     1    10
     -6.1885677546 a       561     0    23     1    11
     -3.7945614290 a       562     0    23     1    12
      5.7126863906 a       563     0    23     1    13
      7.4919006617 a       564     0    23     1    14
      5.3025007996 a       565     0    23     1    15
     -3.0507909130 a       566     0    23     1    16
     -4.2781485283 a       567     0    23     1    17
      3.9173271652 a       568     0    23     1    18
      4.6021633761 a       569     0    23     1    19
      0.0208595484 a       570     0    23     1    20
      2.9225399239 a       571     0    23     1    21
     -5.8916988459 a       572     0    23     1    22
      3.9892809708 a       573     0    23     1    23
     -8.1248279187 a       574     0    23     1    24
     -0.5891333758 a       575     0    23     1    25
     -5.9990522654 a       576     0    24     1     1
      3.5535756546 a       577     0    24     1     2
     -2.5366244270 a       578     0    24     1     3
    -10.2215373329 a       579     0    24     1     4
     -4.3585226281 a       580     0    24     1     5
      7.8915127864 a       581     0    24     1     6
     -6.0210665597 a       582     0    24     1     7
    -11.8738482790 a       583     0    24     1     8
